;order_id;customer_id;order_date;promised_delivery_time;actual_delivery_time;order_total;payment_method;number_product;total_Quantity;total_profit;feedback_id;rating;feedback_category;sentiment;feedback_date;customer_name;area;pincode;registration_date;customer_segment;total_orders;avg_order_value;delivery_partner_id;promised_time;actual_time;delivery_time_minutes;distance_km
35795;4620331880;29406888;03/06/2023 12:06;03/06/2023 12:16;03/06/2023 12:26;3739.48;Card;8;14;11.875.985;6314136;3;Customer Service;Neutral;03/06/2023 12:47;Tanveer Mody;Hubli–Dharwad;183469;29/08/2025;New;12;1592.59;27356;03/06/2023 12:16;03/06/2023 12:26;10.0;4.88
35796;9313676289;8250713;12/05/2023 00:26;12/05/2023 00:41;12/05/2023 00:42;2794.21;UPI;7;14;767.37;6935458;4;Customer Service;Positive;12/05/2023 01:28;Idika Rama;Secunderabad;264318;03/01/2025;Inactive;8;1431.58;89981;12/05/2023 00:41;12/05/2023 00:42;1.0;2.15
35797;4950750516;62095889;12/09/2024 21:05;12/09/2024 21:17;12/09/2024 21:19;1168.81;Cash;2;3;320.368;9050803;5;Product Quality;Positive;12/09/2024 21:54;Fariq Dani;Pallavaram;623510;15/04/2024;Inactive;12;1805.89;2310;12/09/2024 21:17;12/09/2024 21:19;2.0;3.25
35798;8947555406;69989557;15/01/2025 23:29;15/01/2025 23:42;15/01/2025 23:46;2492.64;Card;6;8;9.148.845;1694203;5;App Experience;Positive;16/01/2025 00:46;Naveen Nagi;Begusarai;104366;02/12/2024;Inactive;10;1228.86;44009;15/01/2025 23:42;15/01/2025 23:46;4.0;1.83
35799;3124787639;93548777;08/04/2024 06:45;08/04/2024 07:00;08/04/2024 07:16;1447.13;Cash;3;5;47.833.000.000.000.000;6667349;2;App Experience;Negative;08/04/2024 08:14;Nidhi Tara;Parbhani;9692;23/07/2025;Premium;11;1101.39;51992;08/04/2024 07:00;08/04/2024 07:16;16.0;3.27
35800;6498909144;80485589;01/02/2024 12:54;01/02/2024 13:09;01/02/2024 13:22;3170.44;UPI;6;10;916.586;9877260;4;Product Quality;Neutral;01/02/2024 13:49;Forum Chandra;Hospet;984784;07/05/2025;Regular;5;897.85;37314;01/02/2024 13:09;01/02/2024 13:22;13.0;0.85
35801;6609518022;17087819;21/05/2025 19:33;21/05/2025 19:51;21/05/2025 19:47;5168.36;Card;7;13;18.280.655;6544704;5;Customer Service;Positive;21/05/2025 20:14;Widisha Shankar;Pune;841611;12/03/2025;Regular;9;1322.24;46463;21/05/2025 19:51;21/05/2025 19:47;-4.0;0.73
35802;6259744437;71015669;12/09/2025 02:02;12/09/2025 02:17;12/09/2025 02:24;2869.77;Wallet;7;17;8.496.315;9152434;3;Customer Service;Neutral;12/09/2025 02:42;Watika Sandhu;Fatehpur;906792;31/10/2024;Regular;15;1881.57;40633;12/09/2025 02:17;12/09/2025 02:24;7.0;3.37
35803;8491991177;39438770;12/04/2024 04:40;12/04/2024 04:56;12/04/2024 04:56;4159.43;UPI;7;18;1.454.904;8104557;4;Customer Service;Positive;12/04/2024 05:07;Jeremiah Chatterjee;Gurgaon;131582;16/11/2024;Inactive;5;1717.59;92877;12/04/2024 04:56;12/04/2024 04:56;0.0;3.45
35804;4279208045;43367359;18/01/2023 15:28;18/01/2023 15:43;18/01/2023 15:56;2322.65;Wallet;4;8;7.803.609.999.999.990;4421109;4;Delivery;Neutral;18/01/2023 16:45;Baghyawati Hayer;New Delhi;128605;08/12/2024;Inactive;16;449.25;27062;18/01/2023 15:43;18/01/2023 15:56;13.0;0.91
35805;1016505613;9008376;18/12/2025 04:39;18/12/2025 04:59;18/12/2025 04:59;290.68;Wallet;1;2;58.136;3885696;4;Product Quality;Positive;18/12/2025 05:38;Anusha Dhingra;Gandhinagar;693553;12/05/2023;Inactive;5;593.94;25919;18/12/2025 04:59;18/12/2025 04:59;0.0;2.54
35806;2299802968;49290296;11/02/2025 17:09;11/02/2025 17:24;11/02/2025 17:50;1107.16;Wallet;2;4;344.442;6828755;3;Product Quality;Negative;11/02/2025 18:29;Harshil Joshi;Mira-Bhayandar;940264;21/09/2023;Regular;5;1428.24;92214;11/02/2025 17:24;11/02/2025 17:50;26.0;0.92
35807;102604840;52653474;10/09/2025 04:50;10/09/2025 05:07;10/09/2025 05:04;1802.98;Card;6;12;388.056;9074293;5;Delivery;Positive;10/09/2025 05:47;Nikita Apte;Gudivada;559314;14/10/2024;Regular;10;1108.59;17740;10/09/2025 05:07;10/09/2025 05:04;-3.0;3.34
35808;6686166033;34897496;07/12/2023 04:57;07/12/2023 05:16;07/12/2023 05:21;4577.13;UPI;8;18;12.466.175;9698581;4;Product Quality;Positive;07/12/2023 06:07;Dayita Andra;Miryalaguda;725382;17/06/2023;Premium;20;1732.61;6010;07/12/2023 05:16;07/12/2023 05:21;5.0;3.92
35809;4597536210;52881855;07/03/2025 18:12;07/03/2025 18:30;07/03/2025 18:30;2536.87;UPI;6;11;5.530.445;7128246;5;App Experience;Positive;07/03/2025 19:00;Lajita Bali;Motihari;855709;15/12/2025;Premium;2;219.49;16279;07/03/2025 18:30;07/03/2025 18:30;0.0;4.88
35810;6580458595;12563053;07/08/2024 05:14;07/08/2024 05:34;07/08/2024 05:38;635.27;Card;1;2;254.108;4512096;5;Product Quality;Positive;07/08/2024 05:52;Rayaan Dyal;Rohtak;825774;20/05/2024;Inactive;3;470.07;61762;07/08/2024 05:34;07/08/2024 05:38;4.0;1.29
35811;3273130054;9459050;26/02/2024 16:46;26/02/2024 16:59;26/02/2024 16:58;2432.07;UPI;7;13;8.044.755;2562035;5;Customer Service;Positive;26/02/2024 17:17;Andrew Nazareth;Bhagalpur;130957;09/11/2025;New;10;1864.95;32614;26/02/2024 16:59;26/02/2024 16:58;-1.0;1.23
35812;8869183878;68565381;23/08/2025 12:08;23/08/2025 12:19;23/08/2025 12:24;125.3;Cash;1;3;18.795;8035134;5;App Experience;Positive;23/08/2025 12:43;Simon Pall;Katihar;329136;19/08/2024;Regular;8;1759.26;39746;23/08/2025 12:19;23/08/2025 12:24;5.0;3.02
35813;2936462542;93611778;11/07/2024 10:26;11/07/2024 10:36;11/07/2024 10:39;1519.58;Card;3;4;3.629.315;4704613;4;Customer Service;Positive;11/07/2024 10:56;Ikshita Loke;Pudukkottai;323195;12/08/2024;Premium;11;668.35;47029;11/07/2024 10:36;11/07/2024 10:39;3.0;3.75
35814;2073579639;51379018;27/10/2025 07:26;27/10/2025 07:38;27/10/2025 07:41;471.78;UPI;2;4;1.752.045;9275688;4;App Experience;Positive;27/10/2025 08:36;Kashvi Sundaram;Shivpuri;307769;22/07/2024;Inactive;11;303.01;62950;27/10/2025 07:38;27/10/2025 07:41;3.0;3.4
35815;9360092380;19356743;21/01/2025 02:17;21/01/2025 02:37;21/01/2025 02:40;3666.15;Wallet;8;17;9.340.515;8638556;4;App Experience;Positive;21/01/2025 03:07;Ekaja Gola;Gwalior;813580;04/04/2024;New;20;239.57;64281;21/01/2025 02:37;21/01/2025 02:40;3.0;1.18
35816;9053732490;42107512;20/10/2023 22:42;20/10/2023 22:54;20/10/2023 22:50;2268.49;Cash;5;8;720.517;1139106;5;App Experience;Positive;20/10/2023 23:07;Vamakshi Dhawan;Jabalpur;640536;01/08/2024;Regular;20;595.83;80777;20/10/2023 22:54;20/10/2023 22:50;-4.0;3.81
35817;4654200340;68820683;22/02/2025 00:39;22/02/2025 00:59;22/02/2025 01:07;4115.95;Card;7;9;12.643.135;8763362;3;Customer Service;Neutral;22/02/2025 01:42;Isaiah Bahl;Mehsana;664622;07/05/2025;New;6;972.81;30057;22/02/2025 00:59;22/02/2025 01:07;8.0;3.17
35818;5810518506;45102887;14/12/2023 22:14;14/12/2023 22:24;14/12/2023 22:23;2574.61;Cash;5;8;757.608;5882676;4;Delivery;Positive;14/12/2023 22:50;Maanav Parmer;Thiruvananthapuram;896115;24/01/2024;Inactive;11;1623.28;77889;14/12/2023 22:24;14/12/2023 22:23;-1.0;3.7
35819;2099780073;65708733;28/05/2025 14:58;28/05/2025 15:10;28/05/2025 15:22;1729.66;Card;3;7;6.289.485.000.000.000;1477588;4;App Experience;Neutral;28/05/2025 16:13;Baghyawati Rana;Firozabad;512174;03/02/2024;Premium;11;487.38;83203;28/05/2025 15:10;28/05/2025 15:22;12.0;3.17
35820;2232985643;65319517;25/07/2024 03:27;25/07/2024 03:47;25/07/2024 03:51;558.24;Card;1;3;167.472;6622564;4;App Experience;Positive;25/07/2024 04:06;Ucchal Ramachandran;Guntur;761630;04/08/2024;Premium;14;1860.15;30741;25/07/2024 03:47;25/07/2024 03:51;4.0;2.69
35821;4961128900;47612558;29/03/2024 09:57;29/03/2024 10:09;29/03/2024 10:24;2262.66;Wallet;7;15;644.942;3432176;3;Customer Service;Neutral;29/03/2024 10:59;Om Shan;Bhimavaram;459463;06/01/2025;Inactive;1;1591.07;97351;29/03/2024 10:09;29/03/2024 10:24;15.0;3.3
35822;2514081973;46510065;13/03/2023 17:55;13/03/2023 18:12;13/03/2023 18:21;2859.81;Wallet;6;12;8.221.475;2265105;4;Product Quality;Neutral;13/03/2023 18:31;Warinder Bedi;Khammam;517414;01/01/2023;New;17;1743.78;57259;13/03/2023 18:12;13/03/2023 18:21;9.0;4.71
35823;5856920938;3332869;31/08/2025 15:20;31/08/2025 15:39;31/08/2025 15:40;1117.83;Cash;3;8;203.589;8872120;4;Customer Service;Positive;31/08/2025 16:18;Nihal Gokhale;Phusro;144790;29/03/2023;Regular;2;1837.53;17534;31/08/2025 15:39;31/08/2025 15:40;1.0;2.54
35824;2413832397;2948504;06/07/2025 20:55;06/07/2025 21:09;06/07/2025 21:10;995.71;Wallet;2;4;21.826.049.999.999.900;5915334;4;App Experience;Positive;06/07/2025 22:06;Anvi Vala;Davanagere;813637;19/05/2024;Inactive;15;1759.88;56399;06/07/2025 21:09;06/07/2025 21:10;1.0;3.37
35825;6907039244;48488582;21/07/2024 16:58;21/07/2024 17:09;21/07/2024 17:24;4594.3;Wallet;8;16;13.931.285;3713555;3;Customer Service;Neutral;21/07/2024 18:19;Netra Chandran;Bihar Sharif;380651;13/05/2023;Premium;7;1676.31;5876;21/07/2024 17:09;21/07/2024 17:24;15.0;2.63
35826;3233555561;63129150;05/10/2023 05:40;05/10/2023 06:00;05/10/2023 05:58;1747.57;UPI;2;3;563.296;3625691;4;Delivery;Positive;05/10/2023 06:20;Lopa Grewal;Mango;975404;06/11/2024;Regular;12;1400.03;89747;05/10/2023 06:00;05/10/2023 05:58;-2.0;4.69
35827;581600263;60863516;23/06/2025 12:12;23/06/2025 12:29;23/06/2025 12:36;265.86;UPI;1;2;79.758;2854661;3;App Experience;Neutral;23/06/2025 12:55;Vedika Bhat;Machilipatnam;318988;31/05/2023;New;11;1370.77;48104;23/06/2025 12:29;23/06/2025 12:36;7.0;2.24
35828;7556276784;59461688;20/11/2024 22:00;20/11/2024 22:20;20/11/2024 22:22;3775.09;Card;5;11;12.391.895;5013980;4;Product Quality;Positive;20/11/2024 22:50;Warhi Agrawal;Bangalore;993457;11/10/2023;New;3;1325.16;5066;20/11/2024 22:20;20/11/2024 22:22;2.0;2.84
35829;2743270851;47794467;25/11/2023 12:39;25/11/2023 12:52;25/11/2023 13:01;431.78;Wallet;1;1;151.123;3062224;3;Product Quality;Neutral;25/11/2023 13:17;Girindra Narayanan;Mango;307296;28/05/2025;New;2;1070.84;84944;25/11/2023 12:52;25/11/2023 13:01;9.0;2.17
35830;1106455629;75618799;02/05/2023 21:23;02/05/2023 21:36;02/05/2023 21:36;2296.11;Card;4;9;7.046.115;9601110;5;Product Quality;Positive;02/05/2023 21:52;Quincy Tata;Narasaraopet;885444;18/07/2023;Premium;5;1670.95;26134;02/05/2023 21:36;02/05/2023 21:36;0.0;3.6
35831;8151280592;35900514;29/05/2024 15:41;29/05/2024 16:00;29/05/2024 15:59;3009.45;UPI;5;9;9.175.419.999.999.990;4222093;5;Delivery;Positive;29/05/2024 16:37;Prisha Garg;Ambattur;174278;18/04/2024;New;7;1876.39;74075;29/05/2024 16:00;29/05/2024 15:59;-1.0;0.51
35832;435966413;76020286;02/01/2023 05:17;02/01/2023 05:37;02/01/2023 05:33;1870.61;Card;3;7;4.542.685;9214060;4;Delivery;Positive;02/01/2023 06:31;Aayush Gulati;Agartala;156098;08/11/2025;Premium;4;827.91;40962;02/01/2023 05:37;02/01/2023 05:33;-4.0;1.77
35833;9530836728;89171487;13/03/2025 16:13;13/03/2025 16:29;13/03/2025 16:24;5022.85;Card;7;18;13.637.565;5765982;5;App Experience;Positive;13/03/2025 17:10;Nikita Talwar;Sonipat;580190;13/05/2025;Inactive;20;1506.03;59618;13/03/2025 16:29;13/03/2025 16:24;-5.0;1.06
35834;1091359852;96508831;10/03/2024 05:04;10/03/2024 05:14;10/03/2024 05:29;889.53;Wallet;1;2;266.859;5556437;3;Product Quality;Neutral;10/03/2024 06:16;Odika Batta;Hubli–Dharwad;199653;19/07/2023;Premium;14;1617.11;72471;10/03/2024 05:14;10/03/2024 05:29;15.0;0.91
35835;2244711685;6277684;09/10/2024 23:08;09/10/2024 23:28;09/10/2024 23:27;502.09;Card;1;1;15.062.699.999.999.900;5007080;4;Delivery;Positive;10/10/2024 00:16;Upadhriti Chada;Bidhannagar;804635;24/10/2025;Inactive;15;651.49;39257;09/10/2024 23:28;09/10/2024 23:27;-1.0;4.56
35836;6815213615;68802290;06/12/2025 02:01;06/12/2025 02:13;06/12/2025 02:08;1341.77;Card;2;6;44.053.200.000.000.000;5946930;4;App Experience;Positive;06/12/2025 02:54;Elijah Joshi;Thanjavur;371;12/05/2024;Premium;12;400.31;79176;06/12/2025 02:13;06/12/2025 02:08;-5.0;3.06
35837;1903407015;36872816;27/06/2025 23:33;27/06/2025 23:45;27/06/2025 23:51;2327.6;UPI;5;6;711.528;4692825;3;Delivery;Neutral;28/06/2025 00:07;Janaki Sankar;Ramagundam;256551;31/08/2023;Inactive;16;717.47;56395;27/06/2025 23:45;27/06/2025 23:51;6.0;3.28
35838;420968756;69077809;03/05/2024 01:02;03/05/2024 01:16;03/05/2024 01:37;4087.4;Cash;8;16;1.229.468;2224931;1;Product Quality;Negative;03/05/2024 01:59;Manthan Bansal;Begusarai;948255;10/10/2025;Inactive;15;953.96;79879;03/05/2024 01:16;03/05/2024 01:37;21.0;1.94
35839;1194112534;48293676;24/12/2024 03:44;24/12/2024 03:58;24/12/2024 04:08;2244.93;UPI;6;12;495.313;6679089;3;Product Quality;Neutral;24/12/2024 05:06;Advik Dada;Jamshedpur;839893;12/08/2023;Premium;8;1469.13;43870;24/12/2024 03:58;24/12/2024 04:08;10.0;1.23
35840;7973871334;33765082;23/01/2023 18:51;23/01/2023 19:05;23/01/2023 19:04;500.88;Wallet;2;3;175.308;7069998;5;Delivery;Positive;23/01/2023 19:15;Lipika Chaudhry;Vellore;947413;04/03/2025;New;17;1346.17;73405;23/01/2023 19:05;23/01/2023 19:04;-1.0;4.69
35841;382460527;11832063;19/11/2024 00:31;19/11/2024 00:41;19/11/2024 00:54;3616.42;Card;8;14;1.126.042;4338380;3;Product Quality;Neutral;19/11/2024 01:12;Mugdha Mody;Korba;428526;21/05/2023;New;7;1508.25;22458;19/11/2024 00:41;19/11/2024 00:54;13.0;2.95
35842;3422266701;61389586;25/12/2024 14:00;25/12/2024 14:14;25/12/2024 14:09;3649.64;UPI;6;14;10.738.899.999.999.900;6714593;5;App Experience;Positive;25/12/2024 14:46;Anusha Sanghvi;Ongole;6690;24/11/2025;New;11;373.44;2067;25/12/2024 14:14;25/12/2024 14:09;-5.0;0.86
35843;7297777260;57023058;27/02/2023 13:05;27/02/2023 13:18;27/02/2023 13:31;535.72;Card;2;3;130.012;9168611;4;App Experience;Neutral;27/02/2023 14:09;Bhavika Venkataraman;Narasaraopet;236038;24/12/2025;Regular;11;1952.44;1453;27/02/2023 13:18;27/02/2023 13:31;13.0;3.94
35844;6006492106;25278031;11/06/2023 19:35;11/06/2023 19:48;11/06/2023 19:45;1526.98;Cash;3;7;45.809.400.000.000.000;3875873;5;Delivery;Positive;11/06/2023 19:56;Girik Sanghvi;Firozabad;870416;25/01/2025;Regular;1;548.89;83899;11/06/2023 19:48;11/06/2023 19:45;-3.0;1.7
35845;5167274644;21740827;28/10/2023 00:12;28/10/2023 00:23;28/10/2023 00:24;1816.4;Wallet;4;11;443.364;4134518;5;Product Quality;Positive;28/10/2023 00:52;Samuel Shukla;Kollam;203600;04/09/2025;Inactive;5;517.43;97752;28/10/2023 00:23;28/10/2023 00:24;1.0;0.86
35846;3325801862;95311691;17/11/2025 16:37;17/11/2025 16:49;17/11/2025 17:03;4623.73;Cash;8;13;12.949.065;7318387;4;Delivery;Neutral;17/11/2025 17:24;Rudra Mistry;Hapur;2450;14/05/2025;Premium;18;1268.27;2486;17/11/2025 16:49;17/11/2025 17:03;14.0;2.0
35847;6088778980;61014310;25/09/2023 20:35;25/09/2023 20:52;25/09/2023 21:06;1669.5;Card;5;8;4.201.115;2164732;4;Customer Service;Neutral;25/09/2023 21:54;Barkha Johal;Srikakulam;107767;13/02/2023;Inactive;17;1081.57;39331;25/09/2023 20:52;25/09/2023 21:06;14.0;4.87
35848;6448684122;47683662;28/04/2024 07:55;28/04/2024 08:06;28/04/2024 08:11;288.98;Wallet;1;3;8.669.400.000.000.000;4036034;5;Delivery;Positive;28/04/2024 08:59;Victor Parsa;Ghaziabad;59736;29/07/2023;Premium;18;498.08;777;28/04/2024 08:06;28/04/2024 08:11;5.0;3.61
35849;1491733467;72381791;18/09/2025 15:10;18/09/2025 15:28;18/09/2025 15:43;564.07;Card;2;3;15.945.850.000.000.000;7183453;3;Product Quality;Neutral;18/09/2025 16:30;Zilmil Dhaliwal;Kharagpur;243674;18/01/2023;Regular;15;485.93;58908;18/09/2025 15:28;18/09/2025 15:43;15.0;2.35
35850;161453668;52002897;14/06/2024 17:42;14/06/2024 17:54;14/06/2024 17:59;2920.87;Cash;5;12;8.696.645.000.000.000;1879935;5;Customer Service;Positive;14/06/2024 18:53;Nachiket Devan;Kanpur;213528;04/10/2023;New;17;456.76;1049;14/06/2024 17:54;14/06/2024 17:59;5.0;3.97
35851;5219505392;45314773;14/02/2025 09:31;14/02/2025 09:51;14/02/2025 09:50;1430.44;Wallet;3;5;418.005;916729;4;Delivery;Positive;14/02/2025 10:31;Bhavini Kibe;Guwahati;768320;17/07/2024;Regular;13;645.46;70091;14/02/2025 09:51;14/02/2025 09:50;-1.0;0.69
35852;9439837703;77399798;12/01/2023 20:01;12/01/2023 20:14;12/01/2023 20:11;2792.49;Cash;5;10;928.69;3763798;5;Customer Service;Positive;12/01/2023 20:46;Christopher Mand;Dewas;167781;19/10/2025;New;3;1763.0;82922;12/01/2023 20:14;12/01/2023 20:11;-3.0;4.45
35853;4774473258;2418203;10/02/2023 03:50;10/02/2023 04:08;10/02/2023 04:11;2258.67;UPI;4;10;6.302.345;4809620;5;Product Quality;Positive;10/02/2023 05:06;Ayaan Kata;Bhind;24679;22/05/2024;New;1;1496.95;73702;10/02/2023 04:08;10/02/2023 04:11;3.0;0.93
35854;3236851830;94830212;01/11/2023 04:17;01/11/2023 04:31;01/11/2023 04:34;1834.23;UPI;5;11;4.602.615;9448745;5;App Experience;Positive;01/11/2023 05:33;Lopa Maharaj;Giridih;791565;24/03/2023;Inactive;5;1744.35;85111;01/11/2023 04:31;01/11/2023 04:34;3.0;1.91
35855;8728998039;57234753;31/08/2023 05:39;31/08/2023 05:59;31/08/2023 06:12;37.79;Cash;1;3;15.116;8525693;3;Delivery;Neutral;31/08/2023 06:57;Netra Boase;Aurangabad;138284;23/04/2023;New;7;1079.75;44740;31/08/2023 05:59;31/08/2023 06:12;13.0;3.81
35856;7309027263;36245936;03/10/2024 23:47;03/10/2024 23:59;03/10/2024 23:55;1761.54;Wallet;4;8;650.508;2790464;5;App Experience;Positive;04/10/2024 00:51;Ekapad Sant;Dehri;823247;17/06/2025;Inactive;5;1454.25;1822;03/10/2024 23:59;03/10/2024 23:55;-4.0;1.42
35857;6969253883;18404605;22/07/2024 00:16;22/07/2024 00:26;22/07/2024 00:31;3395.63;Card;6;15;735.033;8028345;5;Customer Service;Positive;22/07/2024 01:01;Avi Dubey;Phusro;763322;01/01/2024;Premium;18;745.25;57128;22/07/2024 00:26;22/07/2024 00:31;5.0;3.61
35858;2900004357;61855415;18/05/2025 22:05;18/05/2025 22:16;18/05/2025 22:27;389.41;Card;1;2;1.362.935;4842480;4;App Experience;Neutral;18/05/2025 22:50;Bhavini Vaidya;Surat;36838;18/02/2025;Inactive;11;409.07;16671;18/05/2025 22:16;18/05/2025 22:27;11.0;2.22
35859;8967092304;94688263;21/01/2023 09:50;21/01/2023 10:03;21/01/2023 10:25;3732.8;Cash;8;18;12.819.895;4709784;3;Customer Service;Negative;21/01/2023 11:05;Balveer Shah;Hapur;273753;19/08/2024;Inactive;10;560.05;13016;21/01/2023 10:03;21/01/2023 10:25;22.0;4.07
35860;7313543843;83200294;23/10/2023 15:15;23/10/2023 15:35;23/10/2023 15:46;3300.56;Wallet;5;10;1068.67;8996699;4;App Experience;Neutral;23/10/2023 16:11;Isaac Kari;Amroha;576385;30/05/2024;Premium;11;523.54;97405;23/10/2023 15:35;23/10/2023 15:46;11.0;3.78
35861;721418016;97527741;30/08/2024 18:28;30/08/2024 18:47;30/08/2024 18:54;3392.67;Wallet;8;18;1.007.535;7306737;4;App Experience;Neutral;30/08/2024 19:42;Qushi Sidhu;Proddatur;712962;20/03/2023;Regular;10;313.58;68645;30/08/2024 18:47;30/08/2024 18:54;7.0;0.85
35862;6214617236;62057152;20/02/2023 17:25;20/02/2023 17:45;20/02/2023 17:51;3677.43;UPI;7;15;11.357.245;7012606;3;Delivery;Neutral;20/02/2023 18:20;Pushti Bora;Baranagar;870194;12/09/2025;Premium;6;1223.16;40130;20/02/2023 17:45;20/02/2023 17:51;6.0;2.84
35863;8953042791;20451435;07/04/2024 15:44;07/04/2024 16:04;07/04/2024 16:05;659.22;UPI;2;3;20.274.799.999.999.900;4587522;4;Delivery;Positive;07/04/2024 16:32;Jagat Krishnan;Dhanbad;830444;19/08/2025;Regular;14;1787.17;92185;07/04/2024 16:04;07/04/2024 16:05;1.0;3.67
35864;6733518179;30081672;27/04/2023 09:05;27/04/2023 09:16;27/04/2023 09:18;2363.99;Card;3;7;704.037;88238;5;Delivery;Positive;27/04/2023 10:16;Niharika Naidu;Noida;878099;28/02/2025;Regular;8;1493.47;30990;27/04/2023 09:16;27/04/2023 09:18;2.0;1.79
35865;9192830438;48592247;10/09/2024 01:41;10/09/2024 01:58;10/09/2024 01:54;4020.48;Cash;8;19;12.067.275;2212537;4;App Experience;Positive;10/09/2024 02:53;Indrajit Roy;Parbhani;914991;17/11/2024;Regular;1;252.73;14858;10/09/2024 01:58;10/09/2024 01:54;-4.0;4.99
35866;2994660204;55115765;18/02/2024 09:18;18/02/2024 09:37;18/02/2024 09:36;146.79;UPI;2;4;31.054.499.999.999.900;5409661;5;Delivery;Positive;18/02/2024 10:33;Owen Trivedi;Jammu;969979;04/05/2023;Inactive;5;1113.55;81197;18/02/2024 09:37;18/02/2024 09:36;-1.0;4.85
35867;9489976947;68928217;01/10/2024 15:43;01/10/2024 15:56;01/10/2024 16:06;2523.16;Cash;3;8;789.763;9794448;4;App Experience;Neutral;01/10/2024 16:58;Kiaan Nair;Ahmedabad;498086;25/02/2023;Inactive;12;258.58;34942;01/10/2024 15:56;01/10/2024 16:06;10.0;2.96
35868;1910759697;60861439;09/03/2025 15:16;09/03/2025 15:27;09/03/2025 15:26;1073.54;Cash;2;5;29.446.049.999.999.900;8167030;4;Delivery;Positive;09/03/2025 15:44;Yashica Kashyap;Jalgaon;282670;23/09/2025;Inactive;10;1349.82;2191;09/03/2025 15:27;09/03/2025 15:26;-1.0;1.81
35869;2646451726;5361895;07/02/2024 15:24;07/02/2024 15:42;07/02/2024 15:56;2893.94;Wallet;5;7;9.130.665;70447;4;Delivery;Neutral;07/02/2024 16:17;Anay Bandi;Jehanabad;360384;11/07/2025;New;14;696.25;30003;07/02/2024 15:42;07/02/2024 15:56;14.0;3.58
35870;749424674;80562068;06/11/2024 13:07;06/11/2024 13:24;06/11/2024 13:29;4030.83;UPI;8;17;1.205.216;4049179;4;Product Quality;Positive;06/11/2024 14:18;Eiravati Kamdar;Kanpur;283218;23/09/2025;Premium;20;540.21;39264;06/11/2024 13:24;06/11/2024 13:29;5.0;3.07
35871;3557479027;29668158;11/04/2025 19:18;11/04/2025 19:32;11/04/2025 19:29;4411.32;Cash;7;14;13.857.939.999.999.900;7344153;4;Customer Service;Positive;11/04/2025 20:27;Jeremiah Patil;Bahraich;951237;06/07/2024;Inactive;17;463.97;41935;11/04/2025 19:32;11/04/2025 19:29;-3.0;4.71
35872;1365303401;9084167;10/08/2024 10:48;10/08/2024 11:03;10/08/2024 10:58;1494.0;Wallet;2;3;4.938.125;863852;5;Delivery;Positive;10/08/2024 11:22;Chandani Koshy;Orai;829910;24/03/2023;Inactive;14;852.75;74404;10/08/2024 11:03;10/08/2024 10:58;-5.0;1.52
35873;1967464487;60478438;21/08/2023 21:05;21/08/2023 21:24;21/08/2023 21:34;5115.84;Card;8;21;16.976.280.000.000.000;2334904;3;Product Quality;Neutral;21/08/2023 22:34;Aradhana Balasubramanian;Tiruvottiyur;902650;05/09/2023;Inactive;3;1803.5;67895;21/08/2023 21:24;21/08/2023 21:34;10.0;2.12
35874;4399359228;21373711;18/02/2024 16:49;18/02/2024 17:04;18/02/2024 17:00;2161.15;UPI;3;7;7.925.870.000.000.000;457673;4;Customer Service;Positive;18/02/2024 17:36;Bahadurjit Lala;Nagaon;681846;27/06/2023;New;19;1646.5;22297;18/02/2024 17:04;18/02/2024 17:00;-4.0;3.12
35875;7740983245;31287838;14/07/2023 22:32;14/07/2023 22:51;14/07/2023 23:13;3286.43;Card;7;15;10.491.045.000.000.000;6916375;2;App Experience;Negative;15/07/2023 00:03;Radha Kapadia;Delhi;893687;11/06/2024;Regular;5;799.06;27041;14/07/2023 22:51;14/07/2023 23:13;22.0;1.58
35876;3289194652;41805693;11/01/2024 22:43;11/01/2024 22:56;11/01/2024 22:52;3657.88;Card;8;12;1.170.021;6340878;4;Customer Service;Positive;11/01/2024 23:40;Bhavini Bhandari;Darbhanga;115784;06/06/2024;Premium;6;1522.09;22743;11/01/2024 22:56;11/01/2024 22:52;-4.0;2.59
35877;2408450468;43195134;12/05/2025 04:28;12/05/2025 04:48;12/05/2025 04:50;1038.7;Wallet;4;10;24.047.799.999.999.900;928051;4;Customer Service;Positive;12/05/2025 05:08;Anita Din;Amroha;315285;31/01/2023;New;17;1022.19;20244;12/05/2025 04:48;12/05/2025 04:50;2.0;1.16
35878;7820526634;36094911;01/03/2023 22:01;01/03/2023 22:20;01/03/2023 22:23;3076.65;UPI;7;12;828.682;3495607;4;Delivery;Positive;01/03/2023 22:38;Krish More;Aurangabad;876970;05/08/2023;Regular;1;301.22;45084;01/03/2023 22:20;01/03/2023 22:23;3.0;4.19
35879;1707678761;54569656;22/03/2023 02:34;22/03/2023 02:51;22/03/2023 02:54;2363.78;Cash;3;7;7.103.355;687356;5;Product Quality;Positive;22/03/2023 03:32;Aarna Kara;Aurangabad;215181;09/05/2023;Regular;12;1355.58;21975;22/03/2023 02:51;22/03/2023 02:54;3.0;4.14
35880;9962705350;84286494;23/02/2025 11:41;23/02/2025 11:55;23/02/2025 12:01;4495.73;Cash;8;13;13.884.735;7004578;4;Customer Service;Neutral;23/02/2025 12:17;Farhan Gokhale;Sangli-Miraj & Kupwad;55050;14/05/2023;Inactive;10;1710.98;58649;23/02/2025 11:55;23/02/2025 12:01;6.0;3.99
